run_id,trial_id,model,params,mean_pr_auc,mean_recall,mean_precision,mean_f1,mean_fpr,mean_fnr,mean_roc_auc,std_recall,worst_fold_recall,worst_fold_fpr,total_train_s,seed
4fc1eda5,4fc1eda5-ex-026,extra_trees,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_leaf': 5, 'max_features': 0.75, 'class_weight': None, 'criterion': 'entropy'}",0.9999999993125487,0.9999602700367763,0.9999664619034856,0.9999633640338338,0.0014921801070517109,3.972996322375688e-05,0.9999999478856687,4.910291130496147e-05,0.9998798836768239,0.006315211422295442,87.3,42
4fc1eda5,4fc1eda5-ex-027,extra_trees,"{'n_estimators': 200, 'max_depth': 12, 'min_samples_leaf': 2, 'max_features': 0.75, 'class_weight': 'balanced', 'criterion': 'gini'}",0.9999999842354572,0.9998092904875124,0.9999844944481451,0.9998968553415569,0.0006302588551595714,0.00019070951248759938,0.9999993250552393,0.0003727903623469656,0.9991432532831057,0.0030203185063152112,163.2,42
4fc1eda5,4fc1eda5-ex-028,extra_trees,"{'n_estimators': 200, 'max_depth': None, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': None, 'criterion': 'log_loss'}",0.9999999966106928,0.9998431594137578,0.9999754470731264,0.9999092757811574,0.0009957517471176306,0.00015684058624223243,0.9999999206908609,0.000325529433030405,0.9992609742060378,0.004667764964305327,43.6,42
4fc1eda5,4fc1eda5-ex-029,extra_trees,"{'n_estimators': 300, 'max_depth': 12, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'class_weight': None, 'criterion': 'entropy'}",0.9999999012932446,0.999940902857577,0.9999328815040013,0.99993688628882,0.0028632331925909074,5.9097142423012023e-05,0.9999922032420404,6.21864567707595e-05,0.9998419522063472,0.012630422844590884,62.1,42
4fc1eda5,4fc1eda5-ex-030,extra_trees,"{'n_estimators': 500, 'max_depth': None, 'min_samples_leaf': 2, 'max_features': 0.5, 'class_weight': 'balanced_subsample', 'criterion': 'entropy'}",0.9999999958351946,0.9999819130060512,0.9999844944568157,0.9999832033653229,0.0006302588551595714,1.808699394880774e-05,0.9999998366342409,1.6809028907240308e-05,0.9999604959080345,0.0030203185063152112,264.7,42
4fc1eda5,4fc1eda5-ex-031,extra_trees,"{'n_estimators': 100, 'max_depth': 12, 'min_samples_leaf': 1, 'max_features': 0.3, 'class_weight': None, 'criterion': 'entropy'}",0.9999999987026913,0.9999282237082253,0.999959991475096,0.9999441009604231,0.0016736416118866445,7.177629177462861e-05,0.9999999717496216,0.00013194503480370526,0.999692617590122,0.008237232289950576,39.4,42
4fc1eda5,4fc1eda5-ex-032,extra_trees,"{'n_estimators': 300, 'max_depth': 12, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': 'balanced_subsample', 'criterion': 'gini'}",0.9999999780110969,0.9989140192084968,0.9999948366430196,0.9994532107512406,0.00028405270452562634,0.0010859807915032096,0.9999983352818177,0.0021442132674780214,0.9950818814419505,0.0010147133434804667,63.9,42
4fc1eda5,4fc1eda5-ex-033,extra_trees,"{'n_estimators': 200, 'max_depth': 28, 'min_samples_leaf': 2, 'max_features': 0.75, 'class_weight': 'balanced_subsample', 'criterion': 'log_loss'}",0.9999974403617481,0.9999832298091167,0.9999844944654859,0.9999838617906983,0.0006302588551595714,1.6770190883290203e-05,0.9999443359645609,1.4856246281071965e-05,0.9999670799233621,0.0030203185063152112,144.2,42
4fc1eda5,4fc1eda5-ex-034,extra_trees,"{'n_estimators': 200, 'max_depth': 12, 'min_samples_leaf': 10, 'max_features': 0.75, 'class_weight': 'balanced', 'criterion': 'log_loss'}",0.9999999881012023,0.9991355962712222,0.9999909434044104,0.9995624725440578,0.0003556844454945522,0.0008644037287777802,0.9999990565078507,0.0017449449097895402,0.9960171087741327,0.0016474464579901153,141.3,42
4fc1eda5,4fc1eda5-ex-035,extra_trees,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_leaf': 10, 'max_features': 0.3, 'class_weight': None, 'criterion': 'gini'}",0.999999891524384,0.9998298352840143,0.9999238663817451,0.9998768272342089,0.0032941938185369764,0.0001701647159857461,0.9999920487074803,0.00024414014928981025,0.9994113953853399,0.014277869302580999,95.5,42
4fc1eda5,4fc1eda5-ex-036,extra_trees,"{'n_estimators': 100, 'max_depth': None, 'min_samples_leaf': 2, 'max_features': 0.75, 'class_weight': 'balanced', 'criterion': 'entropy'}",0.9999952645971704,0.9999805962029857,0.9999832046664479,0.9999818999969305,0.0006851737370925753,1.9403797014325276e-05,0.9998560276175545,1.9018899946596987e-05,0.9999539118927069,0.0032948929159802307,73.9,42
4fc1eda5,4fc1eda5-ex-037,extra_trees,"{'n_estimators': 300, 'max_depth': None, 'min_samples_leaf': 5, 'max_features': 0.3, 'class_weight': None, 'criterion': 'entropy'}",0.9999999809632157,0.9999551076659469,0.999954856246158,0.9999549787613085,0.0019864140444487456,4.489233405323676e-05,0.999998494473124,5.5267585282035664e-05,0.9998672398533317,0.008786381109280615,111.5,42
4fc1eda5,4fc1eda5-ex-038,extra_trees,"{'n_estimators': 300, 'max_depth': None, 'min_samples_leaf': 2, 'max_features': 0.75, 'class_weight': 'balanced', 'criterion': 'log_loss'}",0.9999969563662431,0.9999832298091167,0.9999844944654859,0.9999838617906983,0.0006302588551595714,1.6770190883290203e-05,0.9999322193994435,1.4856246281071965e-05,0.9999670799233621,0.0030203185063152112,217.2,42
4fc1eda5,4fc1eda5-ex-039,extra_trees,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_leaf': 5, 'max_features': 0.3, 'class_weight': 'balanced', 'criterion': 'entropy'}",0.999999991163189,0.9990045680690465,0.9999883638583761,0.9994953556217139,0.0004655142093605599,0.000995431930953641,0.9999992729122802,0.002073556769331968,0.9952977031339926,0.002196595277320154,73.4,42
4fc1eda5,4fc1eda5-ra-000,random_forest,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_leaf': 1, 'max_features': 0.5, 'class_weight': 'balanced_subsample', 'criterion': 'gini'}",0.9999986550209682,0.9998693383148993,0.9999626162332167,0.9999159578854101,0.0017500376576808081,0.00013066168510059633,0.9999863520839435,0.00026362623748911544,0.9993983152827918,0.006589785831960461,304.8,42
4fc1eda5,4fc1eda5-ra-001,random_forest,"{'n_estimators': 500, 'max_depth': 12, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': 'balanced', 'criterion': 'entropy'}",0.999999909015998,0.999170987506057,0.9999986831102301,0.999584104326444,2.6195153896529142e-05,0.0008290124939429845,0.999997685968445,0.0016700645199990193,0.9961871501072569,0.0001309757694826457,353.4,42
4fc1eda5,4fc1eda5-ra-002,random_forest,"{'n_estimators': 100, 'max_depth': 12, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'class_weight': None, 'criterion': 'gini'}",0.9999999494570637,0.9998268445341238,0.9999392789116814,0.999883034411204,0.0029169741502710184,0.00017315546587610688,0.9999985065394987,0.00030498745383198246,0.9992871344111338,0.009884678747940691,111.9,42
